file_id,segment_id,start,end,duration,text,asr_conf_mean,asr_conf_std,word_count,segment_path,label
0_016_2025.03.06,0_016_2025.03.06_segment_0109,468.449,471.555,3.1059999999999945,"гладит по голове, проявляет заботу и любовь.",0.6781428571428572,0.3367845149703435,7,data/segments/0/016_2025.03.06/segment_0109.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0110,474.522,478.808,4.286000000000001,"Это рабочие, которые после смены…",0.9363999999999999,0.0710654627790462,5,data/segments/0/016_2025.03.06/segment_0110.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0111,478.808,483.094,4.286000000000001,"смены… Известная картина… А, три слова.",0.9643333333333334,0.032769904892548364,6,data/segments/0/016_2025.03.06/segment_0111.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0112,483.174,486.51233333333334,3.3383333333333667,"Веселье, радость и",0.979,0.02206807649071393,3,data/segments/0/016_2025.03.06/segment_0112.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0113,486.51233333333334,489.85066666666665,3.33833333333331,"интрига, наверное.",0.7955,0.13364318164425754,2,data/segments/0/016_2025.03.06/segment_0113.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0114,489.85066666666665,493.189,3.3383333333333667,наверное.,0.701,0.0,1,data/segments/0/016_2025.03.06/segment_0114.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0115,493.289,496.90066666666667,3.611666666666679,"Рабочие во время работы или после работы, в какой-то",0.8217777777777777,0.30480394427310886,9,data/segments/0/016_2025.03.06/segment_0115.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0116,496.90066666666667,500.51233333333334,3.611666666666679,"какой-то перерыв уселись, говорят,",0.944,0.09658502299356078,4,data/segments/0/016_2025.03.06/segment_0116.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0117,500.51233333333334,504.124,3.611666666666679,"говорят, что-то обсуждают, хорошо проводят время, и их фоткали.",0.7518888888888888,0.3060406200345162,9,data/segments/0/016_2025.03.06/segment_0117.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0118,507.412,510.98366666666664,3.5716666666666583,"безмятежность,",0.991,0.0,1,data/segments/0/016_2025.03.06/segment_0118.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0119,510.98366666666664,514.5553333333332,3.5716666666666015,"безмятежность, надежда",0.9935,0.0035355339059327407,2,data/segments/0/016_2025.03.06/segment_0119.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0120,514.5553333333332,518.127,3.571666666666715,надежда и радость.,0.9856666666666666,0.02055075018906449,3,data/segments/0/016_2025.03.06/segment_0120.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0121,519.128,523.8345,4.7065000000000055,Человек стоит и смотрит на проблески солнца.,0.8929999999999999,0.11254924847964703,7,data/segments/0/016_2025.03.06/segment_0121.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0122,523.8345,528.541,4.7065000000000055,солнца.,0.869,0.0,1,data/segments/0/016_2025.03.06/segment_0122.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0123,536.707,541.0,4.293000000000006,"природа,",0.949,0.0,1,data/segments/0/016_2025.03.06/segment_0123.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0124,541.0,545.293,4.293000000000006,безмятежность,1.0,0.0,1,data/segments/0/016_2025.03.06/segment_0124.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0125,545.293,549.586,4.293000000000006,безмятежность и тишина.,1.0,0.0,3,data/segments/0/016_2025.03.06/segment_0125.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0126,551.129,553.943,2.8139999999999645,Девушка у причала сидит и,0.9098,0.13984705931838534,5,data/segments/0/016_2025.03.06/segment_0126.wav,0.0
0_016_2025.03.06,0_016_2025.03.06_segment_0127,553.943,556.757,2.8139999999999645,и наслаждается природой.,0.9006666666666666,0.13729287429919054,3,data/segments/0/016_2025.03.06/segment_0127.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0000,1.313,3.985,2.6719999999999997,Система мира Ксения Эвоил.,0.9625,0.028242993231360338,4,data/segments/0/017_2025.03.06/segment_0000.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0001,4.025,7.48,3.455,"Меня пугает этот мир не потому что он жестокий, не",0.9648,0.0573038683976338,10,data/segments/0/017_2025.03.06/segment_0001.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0002,7.48,10.935,3.455,"потому что он прогнил, а потому что ты один.",0.9496666666666665,0.07472282114588553,9,data/segments/0/017_2025.03.06/segment_0002.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0003,13.213,17.38,4.167,"Людей не пересчесть вокруг, их множество на всей планете.",0.947888888888889,0.06146837488588021,9,data/segments/0/017_2025.03.06/segment_0003.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0004,17.44,21.7375,4.297499999999999,"Один знакомый, иной друг, и для общения целый круг,",0.963111111111111,0.04713662176175878,9,data/segments/0/017_2025.03.06/segment_0004.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0005,21.7375,26.035,4.297499999999999,"круг, но даже так на целом свете никто не видит твой недуг.",0.9864166666666666,0.015939991635296857,12,data/segments/0/017_2025.03.06/segment_0005.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0006,26.055,29.694333333333333,3.639333333333333,"Никто не видит твои муки, никто не слышит тихий плач,",0.9639000000000001,0.04510346131088191,10,data/segments/0/017_2025.03.06/segment_0006.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0007,29.694333333333333,33.333666666666666,3.639333333333333,"плач, и в эти времена разрухи ты сам слона создашь",0.8615,0.3036621843796527,10,data/segments/0/017_2025.03.06/segment_0007.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0008,33.333666666666666,36.973,3.639333333333333,"создашь из мухи, ты сам себе личный палач.",0.9695,0.03858941379631021,8,data/segments/0/017_2025.03.06/segment_0008.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0009,37.375,41.284,3.908999999999999,"Ты сам придумываешь дилеммы, и сам же их ты разберёшь.",0.9366,0.08426044280813044,10,data/segments/0/017_2025.03.06/segment_0009.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0010,41.344,45.333,3.988999999999997,"Один решать будешь проблемы, как не печально эта тема.",0.9506666666666668,0.08591420138719791,9,data/segments/0/017_2025.03.06/segment_0010.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0011,45.353,48.329499999999996,2.9764999999999944,"Ты в одиночестве умрёшь, у мира такова",0.985857142857143,0.012253279444412317,7,data/segments/0/017_2025.03.06/segment_0011.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0012,48.329499999999996,51.306,2.9765000000000015,такова система.,0.9545,0.04313351365237936,2,data/segments/0/017_2025.03.06/segment_0012.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0013,51.326,53.511,2.1850000000000023,"Я люблю тебя, жизнь Константин Ваншенкин.",0.9194999999999999,0.08310174486736126,6,data/segments/0/017_2025.03.06/segment_0013.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0014,54.672,57.955,3.2830000000000013,"Я люблю тебя жизнь, что само по себе и не нова.",0.9591818181818184,0.050073582220205054,11,data/segments/0/017_2025.03.06/segment_0014.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0015,58.015,61.819,3.804000000000002,"Я люблю тебя жизнь, я люблю тебя снова и снова.",0.9836,0.02504307400371518,10,data/segments/0/017_2025.03.06/segment_0015.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0016,61.839,65.623,3.784000000000006,"Вот уж окна зажглись, я шагаю с работы устала.",0.9634444444444443,0.049719490924362626,9,data/segments/0/017_2025.03.06/segment_0016.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0017,65.683,69.467,3.783999999999992,"Я люблю тебя жизнь и хочу, чтобы лучше то стало.",0.9438000000000001,0.07544504990756885,10,data/segments/0/017_2025.03.06/segment_0017.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0018,69.487,73.111,3.6240000000000094,Мне немало дано ширь земли и равнина морская.,0.9278749999999999,0.10258019510885827,8,data/segments/0/017_2025.03.06/segment_0018.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0019,73.171,76.775,3.603999999999999,"Неизвестно давно, бескорыстная дружба мужская.",0.9848000000000001,0.009364827814754532,5,data/segments/0/017_2025.03.06/segment_0019.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0020,76.815,80.639,3.823999999999998,"В звоне каждого дня, как я счастлив, что нет мне покоя.",0.8302727272727272,0.29995636046234825,11,data/segments/0/017_2025.03.06/segment_0020.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0021,80.699,84.443,3.7439999999999998,"Есть любовь у меня, жизнь, ты знаешь, что это такое.",0.9158999999999999,0.10251119180091725,10,data/segments/0/017_2025.03.06/segment_0021.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0022,86.245,88.367,2.122,"В жизни ты знаешь, что это такое.",0.9214285714285715,0.09746769916722349,7,data/segments/0/017_2025.03.06/segment_0022.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0023,89.868,92.17,2.3020000000000067,"Полумрак, поцелуй на рассвете.",0.98725,0.009287087810503364,4,data/segments/0/017_2025.03.06/segment_0023.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0024,93.532,95.754,2.2220000000000084,Это чудо великое дети.,0.954,0.05233227175144096,4,data/segments/0/017_2025.03.06/segment_0024.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0025,97.435,100.018,2.5829999999999984,"Детство, юность, вокзалы, причалы.",0.98275,0.0184096894777361,4,data/segments/0/017_2025.03.06/segment_0025.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0026,101.479,103.701,2.221999999999994,Все опять повторится сначала.,0.9655,0.038622100754188204,4,data/segments/0/017_2025.03.06/segment_0026.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0027,105.263,107.405,2.141999999999996,"Мы грустим, сидя, но замечая.",0.6864,0.32212932185692134,5,data/segments/0/017_2025.03.06/segment_0027.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0028,107.425,111.088,3.6629999999999967,"В жизни ты помнишь, солдат, что погибли, тебя защищая?",0.9490000000000001,0.05811841360532821,9,data/segments/0/017_2025.03.06/segment_0028.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0029,111.068,115.073,4.0049999999999955,Так ликуй и вершись в трубных звуках весеннего гимна.,0.9012222222222223,0.067802613846698,9,data/segments/0/017_2025.03.06/segment_0029.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0030,115.133,119.148,4.015000000000001,"Я люблю тебя жизнь и надеюсь, что это взаимно.",0.9654444444444444,0.042921763451398136,9,data/segments/0/017_2025.03.06/segment_0030.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0031,119.148,123.163,4.015000000000001,взаимно.,0.927,0.0,1,data/segments/0/017_2025.03.06/segment_0031.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0032,123.223,127.03800000000001,3.815000000000012,"Мир вокруг стал тусклым, как забытая картина, на которой когда-то были",0.9475454545454546,0.07907384350891719,11,data/segments/0/017_2025.03.06/segment_0032.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0033,127.03800000000001,130.853,3.8149999999999977,"были яркие цвета, но теперь только смутные пятна.",0.9215,0.09861758753604029,8,data/segments/0/017_2025.03.06/segment_0033.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0034,130.893,135.2585,4.365499999999997,"Каждое утро похожее на предыдущее, сонное, безжизненное,",0.8865714285714288,0.07782642469593717,7,data/segments/0/017_2025.03.06/segment_0034.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0035,135.2585,139.624,4.365499999999997,"безжизненное, словно я просыпаясь только для того, чтобы снова погрузиться в пустоту.",0.8635,0.10358966252391298,12,data/segments/0/017_2025.03.06/segment_0035.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0036,140.11,143.99,3.8799999999999955,"Всё вокруг кажется далёким, чужим, и каждый шаг даётся с трудом,",0.8421818181818181,0.30851768772043464,11,data/segments/0/017_2025.03.06/segment_0036.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0037,143.99,147.87,3.8799999999999955,"трудом, как будто я тяну за собой тяжёлую ношу.",0.926888888888889,0.05447578463052287,9,data/segments/0/017_2025.03.06/segment_0037.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0038,147.91,151.74,3.8300000000000125,"Внутри пустота, которая не заполняется ничем, несмотря на усилия.",0.8916666666666667,0.085641695452624,9,data/segments/0/017_2025.03.06/segment_0038.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0039,153.07,156.8865,3.816500000000019,"Слова больше не имеют смысла, а чувства сливаются в один бесконечный",0.9528181818181818,0.07449270861207583,11,data/segments/0/017_2025.03.06/segment_0039.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0040,156.8865,160.703,3.8164999999999907,"бесконечный шум, не оставляя места для настоящего переживания.",0.8861249999999999,0.14107995453440073,8,data/segments/0/017_2025.03.06/segment_0040.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0041,160.743,165.0205,4.277500000000003,"Больше не хочется искать свет, потому что темнота стала привычной,",0.9267,0.043871149720263514,10,data/segments/0/017_2025.03.06/segment_0041.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0042,165.0205,169.298,4.277500000000003,"и ты начинаешь верить, что так и будет всегда, что выхода нет.",0.9260000000000002,0.09839900221223605,12,data/segments/0/017_2025.03.06/segment_0042.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0043,169.318,173.405,4.086999999999989,"Все попытки улыбнуться или поднять голову кажутся бессмысленными,",0.96025,0.04388865782539135,8,data/segments/0/017_2025.03.06/segment_0043.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0044,173.405,177.492,4.086999999999989,"бессмысленными, и каждый день это просто ещё один момент, когда ты выживаешь, а не живёшь.",0.9124666666666666,0.11834203857986433,15,data/segments/0/017_2025.03.06/segment_0044.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0045,180.037,184.0325,3.9954999999999927,"Текст 2 Тени на стенах становятся всё длиннее,",0.8825,0.07275987905432499,8,data/segments/0/017_2025.03.06/segment_0045.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0046,184.0325,188.028,3.9954999999999927,"длиннее, и кажется, что они поглощают меня, как забучий песок.",0.9062999999999999,0.1504637645562693,10,data/segments/0/017_2025.03.06/segment_0046.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0047,188.048,191.5325,3.484499999999997,"Всё, что когда-то приносило радость, теперь кажется чуждым и ненастоящим,",0.8789,0.16270180631381378,10,data/segments/0/017_2025.03.06/segment_0047.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0048,191.5325,195.017,3.484499999999997,"ненастоящим, как если бы я был зрителем собственной жизни.",0.9194444444444443,0.09833375706123394,9,data/segments/0/017_2025.03.06/segment_0048.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0049,195.077,198.2715,3.194500000000005,"Каждый день — это лишь повторение без конца, нет ни цели, ни",0.8334999999999999,0.19247408326128668,12,data/segments/0/017_2025.03.06/segment_0049.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0050,198.2715,201.466,3.194500000000005,"ни смыслов, только вечная борьба с собственной тяжестью.",0.8029999999999999,0.2547631953683375,8,data/segments/0/017_2025.03.06/segment_0050.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0051,201.526,204.39,2.863999999999976,"Время перестаёт иметь значение, как и всё остальное.",0.85825,0.1611190775260867,8,data/segments/0/017_2025.03.06/segment_0051.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0052,204.37,207.774,3.4039999999999964,Внутри меня ничего не откликается на мир за окном.,0.9294444444444445,0.11671558498237404,9,data/segments/0/017_2025.03.06/segment_0052.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0053,207.814,210.70749999999998,2.893499999999989,"Я словно застрял в своем теле, которое давно перестало чувствовать,",0.9278000000000001,0.1254820040218251,10,data/segments/0/017_2025.03.06/segment_0053.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0054,210.70749999999998,213.601,2.8935000000000173,"чувствовать, и в мыслях, которые блуждают без цели.",0.89825,0.15193490147334246,8,data/segments/0/017_2025.03.06/segment_0054.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0055,213.621,217.6655,4.044499999999999,"Все становится туманным, и каждая попытка выбраться из этого состояния",0.9563999999999998,0.05819736534700978,10,data/segments/0/017_2025.03.06/segment_0055.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0056,217.6655,221.71,4.044499999999999,"состояния – лишь иллюзия, которая исчезает в тот же момент, как появляется.",0.8413333333333334,0.2744585854942693,12,data/segments/0/017_2025.03.06/segment_0056.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0057,221.77,226.696,4.925999999999988,"Тишина вокруг заполняет пустоту внутри, и кажется, что так будет всегда.",0.9590909090909091,0.03852909172418821,11,data/segments/0/017_2025.03.06/segment_0057.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0058,228.378,231.221,2.8430000000000177,Можете описать свои ощущения?,0.528,0.1283822417626363,4,data/segments/0/017_2025.03.06/segment_0058.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0059,234.408,237.582,3.1740000000000066,"Есть ли что-то, что помогает вам чувствовать себя немного",0.8086666666666665,0.24553411168308165,9,data/segments/0/017_2025.03.06/segment_0059.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0060,237.582,240.756,3.1740000000000066,"немного лучше или что-то, что ухудшает ваше состояние?",0.84725,0.1823683478175812,8,data/segments/0/017_2025.03.06/segment_0060.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0061,240.816,243.139,2.3230000000000075,Прямо на данный момент?,0.84775,0.15010524085898308,4,data/segments/0/017_2025.03.06/segment_0061.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0062,246.062,248.89550000000003,2.833500000000015,"То, что помогает мне чувствовать себя лучше, это адаптивные",0.7694444444444444,0.3668709279539301,9,data/segments/0/017_2025.03.06/segment_0062.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0063,248.89550000000003,251.729,2.8334999999999866,"адаптивные мысли, которые я применяю.",0.962,0.03333166662499792,5,data/segments/0/017_2025.03.06/segment_0063.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0064,251.749,254.8125,3.0635000000000048,"А то, что ухудшает, это тексты, которые я прочитала, потому что",0.9243636363636363,0.09042927924878394,11,data/segments/0/017_2025.03.06/segment_0064.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0065,254.8125,257.876,3.0634999999999764,что тексты довольно пессимистичные.,0.93825,0.05816284610184294,4,data/segments/0/017_2025.03.06/segment_0065.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0066,257.956,261.2,3.2439999999999714,"Вы замечали, что ваше настроение изменилось за последнее время?",0.7076666666666667,0.21362935191588256,9,data/segments/0/017_2025.03.06/segment_0066.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0067,263.146,266.53,3.3839999999999577,"Нет, особо не изменилось в последнее время.",0.7932857142857143,0.36856917681113555,7,data/segments/0/017_2025.03.06/segment_0067.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0068,266.57,271.535,4.965000000000032,"Чувствуете ли вы, что у вас есть энергия или сила справляться с повседневными задачами?",0.7632857142857142,0.24623017017274038,14,data/segments/0/017_2025.03.06/segment_0068.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0069,273.538,278.363,4.824999999999989,"Вы часто думаете о том, что не сможете справиться с чем-то или что ничего не имеет смысла?",0.7901176470588236,0.23490713121171447,17,data/segments/0/017_2025.03.06/segment_0069.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0070,278.703,280.786,2.083000000000027,"Нет, не часто.",0.906,0.12904650324592293,3,data/segments/0/017_2025.03.06/segment_0070.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0071,280.866,284.089,3.223000000000013,"Есть ли у вас моменты, когда вы чувствуете радость или удовлетворение?",0.8112727272727274,0.1603602761965013,11,data/segments/0/017_2025.03.06/segment_0071.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0072,284.149,286.312,2.163000000000011,Или сейчас такие моменты стали реже?,0.7520000000000001,0.19564457569787108,6,data/segments/0/017_2025.03.06/segment_0072.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0073,286.372,289.255,2.8829999999999814,"Конечно, чувствую радость и удовлетворение.",0.9044000000000001,0.08128222437901166,5,data/segments/0/017_2025.03.06/segment_0073.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0074,291.128,294.013,2.884999999999991,Бывают ли проблемы с засыпанием или просыпанием?,0.7494285714285714,0.23248215497313418,7,data/segments/0/017_2025.03.06/segment_0074.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0075,294.073,296.6975,2.624500000000012,"Иногда бывают проблемы с засыпанием, но в целом",0.98525,0.011744299529072463,8,data/segments/0/017_2025.03.06/segment_0075.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0076,296.6975,299.322,2.624500000000012,у меня довольно стабильный режим сна.,0.6783333333333333,0.35455530833237664,6,data/segments/0/017_2025.03.06/segment_0076.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0077,299.342,303.85,4.508000000000038,А как это влияет на ваше состояние?,0.7924285714285714,0.14470297986203456,7,data/segments/0/017_2025.03.06/segment_0077.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0078,304.792,307.176,2.3840000000000146,В целом стабильный у меня график сна.,0.8622857142857142,0.08869181526633725,7,data/segments/0/017_2025.03.06/segment_0078.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0079,310.101,314.929,4.8279999999999745,"Чувствуете ли вы, что теряете интерес к вещам, которые раньше приносили радость или удовлетворение?",0.7054285714285714,0.25819364059549577,14,data/segments/0/017_2025.03.06/segment_0079.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0080,318.423,322.789,4.3659999999999854,"Есть ли у вас ощущение, что вас кто-то поддерживает или вы чувствуете себя изолирован?",0.8026428571428573,0.17163629127756308,14,data/segments/0/017_2025.03.06/segment_0080.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0081,322.829,326.114,3.284999999999968,"Конечно, чувствую, что меня поддерживают.",0.9304,0.08148189983057585,5,data/segments/0/017_2025.03.06/segment_0081.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0082,326.154,328.70799999999997,2.5539999999999736,Что по вашему мнению могло бы помочь вам сейчас или,0.9183,0.12331085380722438,10,data/segments/0/017_2025.03.06/segment_0082.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0083,328.70799999999997,331.262,2.5540000000000305,или облегчить ваше состояние?,0.8415,0.1374299821727413,4,data/segments/0/017_2025.03.06/segment_0083.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0084,343.555,347.2795,3.7244999999999777,"Сейчас вам будут предложены картинки и фотографии, которые",0.67725,0.31031263037689677,8,data/segments/0/017_2025.03.06/segment_0084.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0085,347.2795,351.004,3.7245000000000346,которые сосредоточены после 5 секундного обучения.,0.6216666666666666,0.2084587888928329,6,data/segments/0/017_2025.03.06/segment_0085.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0086,351.024,354.749,3.7250000000000227,Вы будете писать картину в виде короткого связанного рассказа.,0.5592222222222223,0.4317779457596745,9,data/segments/0/017_2025.03.06/segment_0086.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0087,354.789,357.392,2.6030000000000086,"Так, три слова, которые ассоциируются.",0.9606,0.04485866694408116,5,data/segments/0/017_2025.03.06/segment_0087.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0088,357.432,360.946,3.51400000000001,"Так, «семья», «завтрак»,",0.971,0.03459768778401236,3,data/segments/0/017_2025.03.06/segment_0088.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0089,360.946,364.46,3.513999999999953,"«завтрак», «поселок».",0.944,0.016970562748477077,2,data/segments/0/017_2025.03.06/segment_0089.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0090,366.463,369.3965,2.933499999999981,"Так, теперь в течение одной минуты придумать рассказ.",0.94825,0.06613568304197491,8,data/segments/0/017_2025.03.06/segment_0090.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0091,369.3965,372.33,2.933499999999981,рассказ.,0.923,0.0,1,data/segments/0/017_2025.03.06/segment_0091.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0092,373.863,378.431,4.567999999999984,Отец пришёл с посева домой и просит жену приготовить,0.9446666666666668,0.051795270054320594,9,data/segments/0/017_2025.03.06/segment_0092.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0093,378.431,382.999,4.5680000000000405,"приготовить ужин, а она не знает, что приготовить, поэтому сидит в раздумьях,",0.863,0.25109976286147884,12,data/segments/0/017_2025.03.06/segment_0093.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0094,382.999,387.567,4.567999999999984,"и в целом она дала ему ребёнка на руки, потому что",0.8829999999999999,0.1671711697632101,11,data/segments/0/017_2025.03.06/segment_0094.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0095,387.567,392.135,4.567999999999984,"что думает, что приготовить, и потом она будет готовить кушать, поэтому ей ребёнок будет мешаться.",0.8781333333333333,0.1631243463770886,15,data/segments/0/017_2025.03.06/segment_0095.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0096,392.155,395.08,2.9250000000000114,Попросила отца присмотреть за ребёнком.,0.7512000000000001,0.17705705295186633,5,data/segments/0/017_2025.03.06/segment_0096.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0097,395.14,399.027,3.8870000000000005,"Вот у неё стоит какая-то посуда на столе, и",0.8528888888888889,0.20407256334723467,9,data/segments/0/017_2025.03.06/segment_0097.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0098,402.584,406.98400000000004,4.400000000000034,"Всё, достаточно короткий рассказ.",0.90325,0.1615123834261633,4,data/segments/0/017_2025.03.06/segment_0098.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0099,406.98400000000004,411.384,4.399999999999977,рассказ.,0.996,0.0,1,data/segments/0/017_2025.03.06/segment_0099.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0100,411.464,413.91,2.4460000000000264,"Семья, уют, материнство.",0.9306666666666666,0.07076957915187382,3,data/segments/0/017_2025.03.06/segment_0100.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0101,415.578,419.2725,3.694500000000005,Дочка прибежала к маме и попросила,0.9526666666666667,0.04629326804910911,6,data/segments/0/017_2025.03.06/segment_0101.wav,0.0
0_017_2025.03.06,0_017_2025.03.06_segment_0102,419.2725,422.967,3.694500000000005,"попросила заплести ей косички, как у неё.",0.9724285714285715,0.029523195078091504,7,data/segments/0/017_2025.03.06/segment_0102.wav,0.0
